id,night,time,ann_id,label,FD-Fpz,FD-Pz,HFD-Fpz,HFD-Pz,KFD-Fpz,KFD-Pz,DFA-a1-Fpz,DFA-a2-Fpz,DFA-a1-Pz,DFA-a2-Pz,H-Fpz,H-Pz,ApEn-m1-Fpz,ApEn-m2-Fpz,ApEn-m1-Pz,ApEn-m2-Pz,SampEn-m1-Fpz,SampEn-m2-Fpz,SampEn-m1-Pz,SampEn-m2-Pz,MSE-tau2-Fpz,MSE-tau3-Fpz,MSE-tau4-Fpz,MSE-tau5-Fpz,MSE-tau6-Fpz,MSE-tau2-Pz,MSE-tau3-Pz,MSE-tau4-Pz,MSE-tau5-Pz,MSE-tau6-Pz
18,2,3324000,0,3,1.3312959999999998,1.2821129999999998,1.5743147,1.537174,1.0047851,1.0036774,1.5663931,1.2697724,1.6708674,1.2683879999999998,0.86977553,0.80609953,1.7112258999999999,1.4987073,1.4766258999999997,1.2163663999999998,1.5718396000000001,1.545941,1.2995317,1.1628133999999999,1.674118,1.9461522,2.1991467,2.1331217000000002,2.4152682,1.5094011999999999,1.7450415000000001,2.0467148,2.1801577,2.155828
18,2,3327000,0,3,1.3261795,1.3045331,1.5960162,1.5916663,1.0040095,1.0040841999999999,1.5616803999999997,1.204497,1.6035032,1.1913918,0.8455302,0.83421355,1.7204438000000002,1.4955908000000002,1.6077211,1.2727004,1.5831716999999998,1.5404183999999999,1.4252934,1.2483362,1.7095734,1.9752078000000002,2.0473485,2.3347545,2.2126603,1.662306,1.9758381999999999,2.1150752999999995,2.0913243,2.1143928
18,2,3330000,0,3,1.3051838,1.30081,1.5574918,1.5939508999999998,1.0039481,1.004345,1.5774591999999998,1.2116666,1.5964271,1.2307848999999997,0.86805105,0.8685396000000001,1.6700936999999998,1.4558946000000001,1.575931,1.2054081,1.5406467,1.4912059,1.4277015,1.2017752,1.8013569,2.1393538,2.2524737999999997,2.2700438,2.3678336,1.6781306,1.9547990000000002,2.1492155,2.3123907999999997,2.4162445
18,2,3333000,0,3,1.2818826,1.2879608,1.491371,1.5432693000000002,1.0036919,1.0043045,1.637704,1.2857199,1.6217626,1.2787886,0.85019726,0.8346482,1.4848589,1.2833761000000001,1.5688386,1.2193033000000002,1.3589501,1.276952,1.4135792999999999,1.215091,1.5578524999999999,1.9618706999999997,2.0140197,2.265847,2.2187772,1.6825852,1.9690198,2.1016647999999996,2.1790222999999997,1.9799398999999998
18,2,3336000,0,3,1.3042154,1.3006406000000001,1.5329529,1.5859514,1.0032219,1.004037,1.5832812,1.2814134,1.6228323,1.1360223999999999,0.83540595,0.7955587,1.6296656999999999,1.432662,1.6707508999999998,1.3092706,1.5284745000000002,1.4601153,1.5433723,1.3358761000000001,1.7479672,2.0292044,2.2378552000000003,2.342143,2.3456445,1.8786048999999998,2.1673292999999996,2.2440152,2.4510967999999997,2.4436063999999997
18,2,3339000,0,4,1.2660803999999999,1.2707676,1.4683273000000001,1.5103936000000002,1.0031860000000001,1.0043114,1.6552148000000002,1.3841991000000002,1.6130136,1.3633728999999999,0.8759039000000001,0.85145223,1.4244368,1.2662982,1.3479013000000002,1.0834131,1.3153458999999998,1.2596372,1.2233561000000002,1.0377691999999998,1.556756,1.9113721000000001,2.0490015,2.137978,2.3783882000000003,1.4784739,1.8181891,1.9763997,2.0554378,2.1338296000000003
18,2,3342000,0,3,1.2797815000000001,1.2757711,1.4919223999999998,1.5257633,1.0031693000000002,1.0038185,1.6818272,1.3483627,1.6320428999999999,1.267412,0.8452699,0.87598485,1.4611079,1.2907158,1.5189044,1.2228173999999998,1.3609426000000002,1.3079408000000001,1.3872072,1.2260499,1.5644891,1.8706703000000002,1.9965751,2.1684704,2.2258240000000002,1.674035,2.0386705000000003,2.2505138,2.4441202,2.3210042
18,2,3345000,0,3,1.2711873,1.2862898,1.4942042,1.5514122,1.0035591,1.0046110000000001,1.6677504,1.2946133999999998,1.6048896000000001,1.2442077,0.86073565,0.8290784,1.5192161,1.3133358999999998,1.5307426000000002,1.1783493,1.3930806,1.3188732,1.3865052,1.1677037000000001,1.6272598999999999,1.9744423999999998,2.2465197999999997,2.0965052,2.1414174999999998,1.6378306,1.9768503000000002,2.1472764,2.0976138,2.213403
18,2,3348000,0,3,1.271563,1.2861013000000001,1.482693,1.5518905,1.0032485,1.0035744,1.6802787000000001,1.3242081,1.6202887,1.1839676000000001,0.84099454,0.84805036,1.4712272,1.2834157,1.5529115,1.2231579,1.3667518,1.2830867,1.4349892,1.2229135,1.6438243000000001,2.0002573,2.0602365000000002,2.190589,2.3292534,1.7437778999999998,2.0937088,2.3731816,2.4835012,2.4655404
18,2,3351000,0,3,1.2736101,1.2906176,1.4753062,1.5639832,1.0033249,1.0037216999999998,1.6304493999999998,1.3810421999999998,1.6059415000000001,1.2431742000000001,0.9187128000000001,0.8449124,1.450477,1.2608248,1.5639046,1.2237337,1.3380947,1.2445434,1.4376440000000001,1.2236669,1.6303693000000001,1.9225501,2.1373641,2.0328364,2.433757,1.7138596999999998,2.067662,2.0691428,2.4030766,2.2668984
18,2,3354000,0,4,1.2324103000000002,1.2468620000000001,1.4021491000000001,1.4603915,1.0032879000000001,1.004257,1.7365648,1.479814,1.714392,1.3663471,0.8762349,0.8517411,1.2728859,1.0802686000000001,1.3820024,1.0701776,1.1602408000000002,1.0599931,1.2511537,1.0426162,1.3997008,1.6826371999999998,1.9824418000000001,2.1178555,2.1528517999999996,1.4964323999999998,1.8540877,2.1275172,2.2157093999999997,2.1609004
18,2,3357000,0,3,1.2543474,1.2743818,1.4478135,1.5384316,1.0030947000000001,1.0039194,1.7000895,1.2877477,1.6504578999999997,1.2915987,0.9023201999999999,0.8310313,1.5153517,1.3301058000000001,1.5123768,1.1590661,1.4245766000000002,1.3411583999999999,1.3956349,1.1602815,1.6543237000000002,1.9727709,2.136329,2.4271085,2.507878,1.6715511000000003,1.9841881000000001,2.2619178,2.2901107999999994,2.281587
18,2,3360000,0,3,1.2379334,1.251549,1.4037206,1.4517632,1.0034411,1.0039274999999999,1.6912616000000003,1.394759,1.6710713,1.4393388999999999,0.8711838,0.870236,1.3709037,1.1872851999999998,1.2534454,1.0112765,1.2558086000000002,1.166999,1.1206962999999999,0.9643248,1.4754626,1.8446156000000002,2.056452,2.1037904999999997,2.213691,1.4003290000000002,1.7967284,1.9435191000000003,2.0329843,2.0204854
18,2,3363000,0,4,1.2454416000000001,1.2528037,1.4113983,1.4632638999999998,1.0032235,1.0039847,1.6915175,1.4649893999999999,1.6778247,1.3902008999999997,0.9111195,0.9065764000000001,1.2705895,1.1329699,1.3582361,1.0654533000000002,1.1549796,1.1015326,1.2569622,1.0483458,1.4042673,1.7550697,1.8906793999999998,2.1542623,2.306237,1.5462432,1.9282626,2.0774790000000003,2.0388563000000004,2.3799214
18,2,3366000,0,4,1.2025214,1.2239479,1.3284322,1.3968128999999998,1.0028906,1.0034896999999998,1.7979736000000002,1.4866427,1.7210081000000002,1.4629093,0.9198698000000001,0.9052655000000001,1.1449593999999998,1.0232847,1.1083878,0.9192541,1.0448190999999998,0.97081023,1.0254661,0.88873225,1.2406175,1.5576625,1.6871029999999998,1.8797673,1.8645294,1.3237841000000001,1.6698891,1.9000568,1.9616182,2.014903
18,2,3369000,0,4,1.2192234,1.2261627,1.3653412,1.403022,1.0029695,1.0033972,1.7594261000000002,1.4526533000000001,1.7366275000000002,1.4838402,0.90611064,0.8827203000000001,1.1881015,1.0624303999999998,1.1898753999999998,0.96913356,1.0769341000000001,1.0226203,1.0790476,0.9265068000000001,1.2624741000000002,1.56466,1.8507656000000003,1.899191,2.1305872999999997,1.3546177,1.7234973000000002,1.9527421000000003,2.0609794,2.0932348000000003
18,2,3372000,0,4,1.3188336,1.2893456,1.4658988000000002,1.5020361999999998,1.0127805,1.0071093,1.4873065,1.470341,1.6049948,1.3626055000000001,0.9284899999999999,0.8346690999999999,1.5886438,1.2732008,1.2716037,1.1035656,1.3314158,1.1622385,1.1112503,0.9930989,1.3354713,1.6420052,1.8466605999999999,2.0847726000000004,1.8903900000000002,1.3317752,1.6931355,1.8522389,2.0302203000000003,2.0269513
18,2,3375000,0,4,1.3273138999999998,1.2708968,1.4922736,1.4946026000000001,1.0084625,1.0044442,1.5846139,1.4605434,1.6814862000000002,1.3362622,0.8890654,0.8836954,1.6258574,1.4487731000000001,1.372321,1.2043507,1.5272486,1.473165,1.2660463,1.1812688,1.5376426,1.6859663,1.8606006000000002,1.9384936000000001,2.0852508999999997,1.5077649,1.9259605,2.1324707999999997,2.2911756000000003,2.3760977000000003
18,2,3378000,0,4,1.3449191999999999,1.2803572,1.5358593,1.5424978,1.0068108,1.0046527,1.5819343000000001,1.3791178,1.6924485,1.2183434,0.89914066,0.84976906,1.6399810000000001,1.4747883999999998,1.5373099,1.2796911,1.5338383,1.4891155,1.3779723999999998,1.2632809999999999,1.5562733,1.6971351000000003,1.8873502,1.9462535,2.1411254,1.5661553,1.9747066000000002,2.1417184,2.206745,2.1994443
18,2,3381000,0,3,1.3480138000000002,1.3020419,1.6258951000000001,1.5805931,1.0060122999999999,1.0049694,1.5358178999999998,1.2502801000000001,1.6467938000000002,1.2884628,0.8556056000000001,0.8115358,1.7259613,1.5162685,1.4439331,1.1690063,1.6107471000000002,1.5721201999999999,1.2824593,1.1470311000000002,1.645371,1.9063119,2.0923688,2.232832,2.0432335999999998,1.5194952,1.8150977,2.0022912,1.990066,1.8764068999999999
18,2,3384000,0,3,1.3009545,1.2841783000000002,1.4893507,1.5177472,1.0046523,1.0032866,1.6848717,1.2871037,1.6774143,1.3667653,0.86196846,0.80562955,1.5056848999999999,1.3697584999999999,1.3522636000000001,1.1555031999999998,1.3814603,1.3522272,1.2221353000000001,1.1398473,1.501291,1.7299253,1.9161593000000001,2.0452084999999998,1.9305156000000003,1.4450849,1.7961532999999998,1.9119240000000002,1.8855276,1.7848816000000003
18,2,3387000,0,3,1.3266377,1.3123688999999998,1.5633538,1.5890788999999998,1.0043838999999999,1.0037731,1.5525256,1.1852636,1.5528735,1.1412475,0.8638405,0.77445626,1.6747516,1.4878798999999998,1.6300913000000001,1.3314428,1.5591363,1.5221018,1.5034438,1.3644276000000002,1.7363657,2.0025399,2.0401491999999997,2.366847,2.1693609,1.7129552,2.0644157,2.1842685,2.2491982000000004,2.0913892
18,2,3390000,0,3,1.33569,1.2917521,1.5464756000000002,1.5237303,1.003961,1.0029852,1.5789205,1.3128388,1.6196488000000002,1.3582492,0.81482095,0.79133224,1.6157155,1.4555758,1.3772183999999998,1.1908411,1.5263434999999999,1.4977503,1.2537871999999999,1.1553513000000002,1.6205987,1.8227958999999998,2.052854,1.9517875,2.1363497000000002,1.4842161,1.8051167000000001,1.9031044999999998,1.9847613999999998,2.0363383
18,2,3393000,0,3,1.3115175,1.2859273,1.5485921999999999,1.5523156,1.0040636,1.0045334000000001,1.5680515,1.2479986,1.6330512,1.2380381,0.84716344,0.8518015,1.6353241000000003,1.4274913999999999,1.5255041999999999,1.1937151000000001,1.5337326999999998,1.4643446000000002,1.4141237,1.2056076999999998,1.7581701,2.0211964,2.098602,2.1690537999999995,2.0987217,1.7476897,2.0301602,2.364696,2.3124535,2.2769792
18,2,3396000,0,3,1.2933333,1.3150928999999998,1.5230415000000002,1.6025218,1.0033123,1.0035589,1.620274,1.2098327,1.5145463,1.1150263999999999,0.89216876,0.8887864999999999,1.7158213,1.5079572,1.7887406000000003,1.4309313999999997,1.6150107,1.5571772,1.6705732,1.4892112,1.7831918000000002,2.0129735,2.3529937000000003,2.43876,2.3884165,1.9808716,2.2434578,2.4077575,2.6954021,2.4196014
18,2,3399000,0,3,1.2748293,1.2822917999999999,1.4844652,1.5326526000000003,1.003874,1.0043977,1.6854869,1.3857194,1.6127219,1.2959288,0.84638286,0.8288774,1.4320343,1.2470601000000001,1.5086243000000001,1.1711857,1.3004483999999998,1.225603,1.3742178999999999,1.1676549999999999,1.4749461000000001,1.7911845000000002,2.0133145,2.0837088,2.1880034999999998,1.6656581999999998,1.9702708999999998,2.0782435,2.2088318,2.3048553
18,2,3402000,0,3,1.2550518999999998,1.2643608999999998,1.4335791000000002,1.5100268000000001,1.0035962,1.0044395000000002,1.7081509,1.2856582,1.6930015,1.3031968,0.897083,0.8843181,1.4439063,1.2726988000000001,1.3118176000000001,1.0346461999999998,1.3415953,1.2705708999999998,1.1929423000000001,0.9977174999999999,1.5661365,1.8707515,2.0904427,2.1363828,2.497257,1.5011398999999999,1.9057151999999997,2.0662086,2.1858294,2.0482304
18,2,3405000,0,4,1.2510113999999999,1.2798659,1.4145164,1.5167251,1.0029011,1.0036374,1.6996906000000003,1.4226248,1.6758267,1.3343117,0.87718153,0.85144126,1.2896538,1.1587718999999999,1.4222987,1.1331011999999998,1.170038,1.1196073,1.2881167,1.0991669,1.3973878999999998,1.6818072,1.9479904,1.9473096999999997,1.933225,1.5554497999999999,1.9082759999999999,2.0291357,2.208629,2.1284442
18,2,3408000,0,4,1.2044431999999998,1.225689,1.3479325,1.400618,1.0037377,1.0038582,1.7693229,1.3805919,1.72635,1.4278963,0.9382406999999999,0.87760293,1.2705241000000003,1.1204258999999999,1.2030065,0.9487857,1.1604838,1.0669818000000002,1.1032318,0.9243976,1.3464078000000002,1.7185025,1.9325944,1.9937158,2.0876982,1.3745351000000001,1.7955256000000002,1.972736,2.1236126,2.1773145
18,2,3411000,0,4,1.2459809,1.2576411,1.3727847,1.4705794,1.0029336,1.0034516,1.6915611000000002,1.5778916,1.6786338,1.3757993,0.9115046,0.8697534,1.1126610000000001,1.0442836,1.2922937,1.0652175,1.022475,0.9886782,1.1737772,1.0217615,1.2189317,1.5137002,1.6651354999999999,1.7743574,1.8818848000000001,1.4897869,1.8672167000000002,2.014463,1.8889988999999998,2.1901188
18,2,3414000,0,4,1.2303375,1.2464479,1.3768322,1.4623291,1.0031188,1.0033995999999998,1.7274566000000002,1.4990995,1.6749913,1.3306482,0.87220985,0.87425196,1.2810673000000001,1.1516087,1.3935331,1.1091309,1.1778452,1.1252628999999998,1.2488921,1.0709729,1.3642346,1.6975397,1.8967596999999998,2.019464,2.2209312999999997,1.4963878000000002,1.8105773,1.9864443999999999,2.1712801,2.1516345
18,2,3417000,0,4,1.2131606000000001,1.226834,1.3419424,1.4017133999999998,1.0031862,1.0032082,1.7792311,1.460017,1.7015407,1.4940975,0.90901476,0.82937294,1.223963,1.1072148000000002,1.1811463,0.9573278000000001,1.1101444999999999,1.0669013999999999,1.0300424000000001,0.89574647,1.2566792,1.5533854,1.7813144,2.0117793,2.0654552,1.2849066999999998,1.6432177,1.7982200000000002,1.9129515,1.9386991000000002
18,2,3420000,0,4,1.215866,1.2277504,1.3375015,1.4016347,1.0028089,1.0030835999999999,1.7945734,1.5005608999999998,1.7175958999999998,1.4132573999999998,0.9196719000000001,0.8622086999999999,1.1639178999999997,1.0796376,1.2184774999999999,0.9958869,1.0656006000000002,1.0304594999999999,1.0917832,0.95295686,1.2358817,1.5802188999999998,1.8662773000000001,1.9759008999999998,2.1709153999999997,1.3435267,1.7334276000000002,1.8314724999999998,2.1400661,2.168237
18,2,3423000,0,4,1.2174165000000001,1.2362965,1.3570098999999998,1.4478195,1.0031002,1.003354,1.7699620999999999,1.4787843,1.7346130000000002,1.333811,0.9061495999999999,0.82920253,1.2136242,1.1074591999999999,1.3856611,1.1021662,1.1119303999999999,1.0542563,1.2655227,1.0795413999999999,1.2974948,1.6236811000000002,1.9371879,2.1073031,2.1590662,1.5120721000000001,1.897319,2.1198537,2.1427984,2.3161292
18,2,3426000,0,4,1.2098795,1.2369931,1.3377678,1.4368281,1.0031016,1.0033417,1.7764505000000002,1.5190402,1.7060363,1.3900012,0.91052616,0.86584574,1.1696619,1.0597928,1.2666303,1.0132055,1.0739098,1.01757,1.1504344,0.9752791,1.263082,1.5749241000000003,1.7746465,1.9897368999999998,2.0912759999999997,1.3882668,1.7817214,1.8548012999999999,2.0228990000000002,1.9969016
18,2,3429000,0,4,1.1974916000000002,1.2181540000000002,1.2997912,1.3768153,1.0029715,1.0032419,1.8078336,1.5304927,1.7532619999999999,1.4928579,0.9421480999999999,0.85734254,1.11824,1.0201055,1.1109757,0.9182099,1.0164438,0.9574709000000001,0.97642565,0.85543674,1.1282537000000001,1.4894701000000001,1.6956763,1.8811772,2.1569168999999997,1.2037632,1.4928958,1.7278756000000002,1.8426406000000002,1.9049596000000002
18,2,3432000,0,4,1.1978855,1.2001959999999998,1.2981709,1.3402563,1.0032378,1.0035725,1.775125,1.5887913,1.7826118000000002,1.6361659,0.9349533999999999,0.9004191999999999,1.0596032,0.96374977,1.0744034,0.8908712999999999,0.9819652,0.9263496999999999,0.9628450000000001,0.8438399,1.1794403999999998,1.4427288999999999,1.6983662,1.8320526999999998,1.7843626,1.2685252,1.6565716000000001,1.7394688000000003,1.8543688000000003,2.0297259999999997
18,2,3435000,0,4,1.2112180000000001,1.2231783,1.3438615,1.4000333999999999,1.0031811,1.0034319999999999,1.7770491999999998,1.437771,1.7259983,1.4306339,0.8875068000000002,0.8792780000000001,1.2556125,1.1473105,1.1827379999999998,0.96765655,1.1300298,1.0810081,1.0713221000000002,0.92076135,1.2933133999999997,1.5803142,1.7839407999999999,1.9689349999999999,2.0601597,1.3313793999999999,1.7110504,2.0241258,1.9529883999999997,2.1465094
18,2,3438000,0,4,1.1943190000000001,1.228051,1.3047973999999998,1.3994695,1.003093,1.003568,1.7769907,1.5343761,1.7370377000000001,1.4354156999999999,0.9169809999999999,0.8573652,1.1052438,1.0138300999999998,1.2374764999999999,0.9999623,1.002748,0.9378179,1.1064196000000002,0.96056813,1.1820899999999999,1.5290030000000001,1.7088256000000002,1.8952799999999999,1.8488513,1.3890251,1.7598973999999998,1.9234141,2.0816321,2.1377792
18,2,3441000,0,4,1.1933464,1.213876,1.3024813999999998,1.3715382,1.0033003,1.0031271000000002,1.8074526999999998,1.4877102,1.7486289000000002,1.4379613000000002,0.907172,0.9012384,1.142344,1.0414530999999998,1.1400172,0.9451135,1.0594691999999999,1.0018281999999998,1.0134816,0.89444834,1.2370356000000002,1.5689697,1.7143277,1.843114,2.113273,1.3304003,1.6322685,1.9118692,2.0199,2.0619628
18,2,3444000,0,4,1.1971023,1.2182511,1.2968822,1.3631566000000002,1.0030593,1.0032011,1.8112535,1.545112,1.747938,1.4881431,0.9351349,0.920895,1.1037424,1.024014,1.1625665,0.9637866,1.0118344000000001,0.96970004,1.0677385,0.91885144,1.1693207,1.5119618000000001,1.7115601000000003,1.8491915,1.9846892,1.3485421,1.7495395,1.8892521,1.8900471999999997,2.1791828
18,2,3447000,0,4,1.190324,1.1950610000000002,1.2942771999999998,1.3327476,1.0029721,1.0029247,1.7832259,1.5578726999999999,1.7745756999999998,1.5193557,0.9017591,0.8857046000000001,0.96461505,0.8884109,0.98495865,0.83028626,0.8708109,0.8299146000000001,0.88573205,0.77826536,1.0948015,1.3914115,1.6031681999999998,1.7808982,1.8262198,1.1597635,1.4749588,1.8327667,1.8661740000000002,2.0832386
18,2,3450000,0,4,1.1781685,1.2069116000000002,1.2739683000000002,1.3518997,1.0032308,1.0032974000000001,1.8075599999999998,1.5010636,1.7603488999999999,1.4604415000000002,0.9150011999999998,0.8690056,1.0867076999999998,0.96206516,1.1170803,0.9082306999999998,0.9891193000000001,0.9115040999999999,0.98141265,0.8518475000000001,1.1291395,1.4243773000000002,1.733742,1.8574692,1.8512491000000002,1.2393826000000001,1.5897993000000001,1.81529,1.9455565,2.0113251
18,2,3453000,0,4,1.1826308,1.2058353000000002,1.2840009,1.3576633,1.0028652,1.0032527,1.8203529999999999,1.5437143,1.7956047,1.4698182,0.95801353,0.8790309999999999,1.0144431999999999,0.92835695,1.152184,0.9490165,0.92145365,0.86254185,1.0386652,0.89314324,1.1273048,1.3764693000000001,1.6340780000000001,1.8582016,1.7826478,1.2976545,1.6296296000000001,1.9500095000000002,2.0809932,2.0762476999999997
18,2,3456000,0,4,1.1788041999999999,1.1832546,1.2755872,1.315107,1.0029834999999998,1.0033239999999999,1.8174400000000002,1.5294128999999999,1.8093013999999998,1.5064536,0.9262662,0.91848356,1.0607947,0.9712700000000001,1.0425309999999999,0.8823851,0.9788131999999999,0.9251995999999999,0.9561156999999999,0.83124113,1.1684446000000002,1.4733945,1.6437862,1.923052,2.0370972,1.1957203,1.6199788999999998,1.8656819,2.040039,2.1534982000000005
18,2,3459000,0,4,1.185617,1.2013675,1.2790004,1.332992,1.0027469,1.0030828999999999,1.8417880000000002,1.5699975,1.7837403000000003,1.5506280000000001,0.9244532,0.8946885,0.98815984,0.9261879000000001,1.0123621999999999,0.867801,0.90686727,0.8760128,0.9000545,0.8070879,1.1193793,1.3988819,1.6179566,1.8292278000000002,1.8408921999999999,1.1649197,1.5339222,1.7220064,1.886526,2.0560009999999997
18,2,3462000,0,4,1.1805755,1.1928988999999999,1.2674628000000001,1.326917,1.0032077,1.0033334,1.8187335999999998,1.5610591,1.8039296999999999,1.4625860000000002,0.9276542,0.8597988999999999,0.9993745999999999,0.91281927,0.9862528,0.830694,0.88845956,0.8339851,0.877015,0.7897384,1.0752418,1.3814445,1.5889311000000002,1.6783811999999998,1.7456199000000001,1.1588893,1.5137627,1.7688859000000001,1.8628391,2.0692150000000002
18,2,3465000,0,4,1.1688426,1.1936768,1.2503488999999999,1.3300066000000001,1.0028324,1.0029494,1.8456455000000003,1.5701741000000002,1.7696656000000002,1.4941534,0.9142082,0.91488814,0.9535324000000001,0.89249027,1.0783374,0.90661675,0.8693015,0.8309823000000001,0.9801331,0.85333824,1.0266817,1.3152993999999998,1.5258374,1.7694438000000001,1.8518540000000001,1.236856,1.5899261,1.8880734000000001,2.1349552000000003,2.1690537999999995
18,2,3468000,0,4,1.1998415,1.21858,1.2960848999999999,1.3957950000000001,1.0027888,1.0029062,1.7775197,1.5488361000000002,1.7339948,1.4206973,0.89744955,0.8797601,1.0550652,0.9856529,1.15625,0.95554304,0.95283926,0.92031515,1.0432965,0.9077956,1.1527263,1.4194803999999999,1.6708466,1.8927772,1.9501654999999998,1.2959528,1.675846,1.8980960999999998,2.0887728,2.050423
18,2,3471000,0,4,1.1973454,1.2187951000000001,1.3017385000000001,1.3745395,1.0029687,1.0031785,1.7817473000000001,1.5382233,1.7225543999999997,1.4538258,0.9109279,0.90969795,1.0561261,0.9772688,1.1582101999999999,0.9511552,0.95878893,0.91831845,1.0533469,0.9042905000000001,1.1452878999999998,1.4274014,1.7227666000000001,1.9638615000000001,1.8259368999999999,1.338473,1.7360058,1.9410439999999998,2.0702434,2.1850176
18,2,3474000,0,4,1.1950723,1.217135,1.2946323999999998,1.3687314,1.0029538,1.0028759,1.7752631999999997,1.5975518,1.7101678,1.4831563,0.93284583,0.8967745999999999,1.0516955,0.9721136,1.1573473,0.9667889000000001,0.9738652,0.93070054,1.0437213,0.91588336,1.1364497,1.4307544,1.610198,1.7074785,1.9070331000000003,1.3086976000000001,1.6248666999999999,1.8435105,1.9354874,2.051338
18,2,3477000,0,4,1.199802,1.211373,1.3040798,1.3709022,1.0029175,1.0030779,1.7560717000000001,1.5460665,1.7277424,1.4432789,0.9060527,0.88404953,1.0165780999999998,0.9379485000000001,1.0963801000000002,0.91799265,0.9386200000000001,0.89614004,0.9753618000000001,0.85627824,1.1265855,1.3943465,1.6506077000000001,1.7606481,1.8277699,1.2350889999999999,1.5446812,1.7353501,1.9393051,1.9242983
18,2,3480000,0,4,1.1858444,1.1833666999999999,1.3032761,1.2990339,1.0029536000000001,1.0031934,1.8065052,1.5284483,1.8486888,1.5531063999999999,0.8871600000000001,0.9006798,1.0229894,0.91653836,0.9120726,0.7937689,0.9274344000000001,0.85850716,0.81265986,0.7259604000000001,1.1530117,1.4656078000000001,1.6510871999999999,1.7732893,1.8934674999999999,1.0664141000000003,1.3943504999999998,1.5772384,1.7359904,1.8270761999999998
18,2,3483000,0,4,1.1879802,1.1876862,1.289194,1.3220935,1.0028607,1.0033466999999998,1.8320706000000002,1.5210677,1.7740338,1.495634,0.92745084,0.93380696,1.0130388000000001,0.9209341999999999,1.036255,0.864015,0.92853326,0.8687796,0.9279620000000001,0.8031594,1.161015,1.3849992,1.5297581,1.8842293999999997,1.8195390999999999,1.2108632,1.5592426000000001,1.7547804,1.9703496999999999,1.9886013999999999
18,2,3486000,0,4,1.1858587999999999,1.2015798,1.2761074,1.3350218999999999,1.0027932,1.0029544,1.8250380000000002,1.5835046,1.7631165000000002,1.5327725,0.9323561,0.93666464,1.0925394,1.0200889000000002,1.0631107,0.8941038,0.99610174,0.95352876,0.9570325999999999,0.8411116,1.1733298,1.5023122,1.6555904,1.8176763999999999,1.9009074000000001,1.2323972,1.5722973,1.8018811999999997,1.9022576,1.9627172999999998
18,2,3489000,0,4,1.1740149,1.1677226,1.2575418999999999,1.2702241,1.002632,1.0029595,1.8310525000000002,1.5484673,1.8500615000000002,1.5626958999999998,0.931376,0.9099394000000001,0.99940217,0.92821836,0.88079184,0.77774066,0.9091440999999999,0.8579789000000001,0.78681517,0.71682817,1.0665373,1.3264781,1.5556892,1.7347168999999998,1.8164003,1.0240122,1.3570482,1.6261709999999998,1.7526846999999999,1.9286819
18,2,3492000,0,4,1.1986351,1.1893984,1.3049283999999999,1.3201479999999999,1.0026276,1.0032209,1.7961539,1.5712761,1.7723737000000002,1.5364913,0.9141554000000001,0.9117264,1.0340763000000002,0.98151535,1.0254344000000002,0.8647788000000001,0.9483940000000001,0.92074084,0.92779785,0.82088715,1.1297233,1.400198,1.5809593000000002,1.7626846999999999,1.8690706000000001,1.2081708,1.6022557,1.7724351999999999,1.9466241999999998,2.0044134
18,2,3495000,0,4,1.1704624,1.1911197,1.2692658,1.3238076,1.003093,1.0029287,1.8466792,1.5358708,1.7677724,1.4806468000000002,0.91253024,0.8961916,1.0772218,0.9745957000000001,1.0626502,0.89107,0.9708469000000001,0.91075355,0.9531433000000001,0.8378013000000001,1.1058843999999999,1.395076,1.633889,1.8873502,1.8932958999999998,1.2131331,1.5330511,1.7464596999999997,2.0346686999999997,2.101194
18,2,3498000,0,4,1.3443835,1.3327598999999999,1.4580706,1.4836866000000002,1.0122284,1.0096495,1.4982677,1.5409158,1.5204171,1.4544003,0.9154658000000001,0.89693785,1.6166188999999997,1.3190488,1.5842211000000002,1.3628392,1.4218433000000001,1.2248458999999998,1.4279686000000003,1.295977,1.3561205,1.553051,1.7607203999999999,1.9348878,1.9185553,1.4746486,1.6990501,1.8492166,2.032396,2.2728797999999997
18,2,3501000,0,4,1.465563,1.3563915000000002,1.6872246,1.5373325,1.0267600000000001,1.0106789,1.1261238000000002,1.3882239,1.4463264999999998,1.5191981,0.8891823,0.9023616,2.1416879,1.5484493000000001,1.6760278999999998,1.4074116,1.9133069999999999,1.6955801,1.5267874,1.4237617,1.683373,1.8760066000000002,2.0160720000000003,2.1236362,2.0899007,1.5835273,1.8113647000000002,1.9084195,2.0269866000000003,2.2328155
18,2,3504000,0,1,1.522282,1.432962,1.774521,1.6752577000000002,1.0458825,1.0211258,1.0035498,1.3627254,1.3270763,1.4228448,0.8970368000000001,0.8857978999999999,2.3691237000000003,1.6335096000000002,1.8761203999999998,1.4822203,2.1524742000000003,1.9271038,1.633212,1.4460871000000002,1.8473856,1.9910846999999998,2.0179288,2.1952527,2.2383300999999998,1.5161088,1.7374337,1.9223101999999999,1.9665041,1.9428189999999999
